=== n=4 oracle sweep START 2026-06-24T23:54:33+02:00  parallelism=12  -Xmx12g  per-step=5400s ===
log: sweep-logs/n4-sweep-20260624-235433.log

############### maxSize=26  started 2026-06-24T23:54:33+02:00 ###############
DischargeRProbe: PARALLEL generate-all enumerateSymbolsParallel(maxN=4, maxSize=26, parallelism=12) ...
  [maxSize=28] 4680s  dsets=269545226 (57593/s)  distinct=100
  [maxSize=28] 4695s  dsets=269726289 (57448/s)  distinct=101
  [maxSize=28] 4710s  dsets=269866233 (57295/s)  distinct=101
  [maxSize=28] 4725s  dsets=270002418 (57141/s)  distinct=101
  [maxSize=28] 4740s  dsets=270090804 (56979/s)  distinct=101
  [maxSize=28] 4755s  dsets=270164157 (56815/s)  distinct=101
  [maxSize=28] 4770s  dsets=270215241 (56647/s)  distinct=101
  [maxSize=28] 4785s  dsets=270261839 (56479/s)  distinct=101
  [maxSize=28] 4800s  dsets=270290326 (56309/s)  distinct=101
  [maxSize=28] 4815s  dsets=270312130 (56138/s)  distinct=101
  (enumerated in 4822s)
  n=1: 11/11 tilings [COMPLETE ✓]   rotation-free: 0
  n=2: 20/20 tilings [COMPLETE ✓]   rotation-free: 0
  n=3: 39/39 tilings [COMPLETE ✓]   rotation-free: 0
  n=4: 31/33 tilings [INCOMPLETE (need maxSize↑)]   rotation-free: 0

  [method check] 9 tilings have a rotation ONLY via an edge-midpoint C₂ (no face/vertex cone)
                 ⇒ the (0,2) edge term is load-bearing and hasRotation is discriminating, not vacuous.
=== NOT (yet) discharged for n ≤ 4: a count is short (raise maxSize — generation wall) OR a rotation-free tiling was found (would be ⚠-flagged above). Reached counts are rotation-blind LOWER bounds.

[done]
--- maxSize=28 exit=0  finished 2026-06-25T01:28:57+02:00 ---

############### maxSize=30  started 2026-06-25T01:28:57+02:00 ###############
DischargeRProbe: PARALLEL generate-all enumerateSymbolsParallel(maxN=4, maxSize=30, parallelism=12) ...
  [maxSize=30] 15s  dsets=813929 (54258/s)  distinct=11
  [maxSize=30] 30s  dsets=1716467 (57211/s)  distinct=12
  [maxSize=30] 45s  dsets=2505579 (55676/s)  distinct=12
  [maxSize=30] 60s  dsets=3400659 (56675/s)  distinct=15
  [maxSize=30] 75s  dsets=4398625 (58646/s)  distinct=16
  [maxSize=30] 90s  dsets=5253233 (58367/s)  distinct=16
  [maxSize=30] 105s  dsets=6328364 (60268/s)  distinct=16
  [maxSize=30] 120s  dsets=7698311 (64150/s)  distinct=16
  [maxSize=30] 135s  dsets=9225714 (68336/s)  distinct=16
  [maxSize=30] 150s  dsets=10615940 (70770/s)  distinct=16
  [maxSize=30] 165s  dsets=11720666 (71032/s)  distinct=16
  [maxSize=30] 180s  dsets=13132385 (72955/s)  distinct=16
  [maxSize=30] 195s  dsets=14510786 (74412/s)  distinct=16
  [maxSize=30] 210s  dsets=15861146 (75527/s)  distinct=16
  [maxSize=30] 225s  dsets=17664814 (78508/s)  distinct=16
  [maxSize=30] 240s  dsets=19149300 (79786/s)  distinct=16
  [maxSize=30] 255s  dsets=20713287 (81226/s)  distinct=16
  [maxSize=30] 270s  dsets=22450473 (83147/s)  distinct=16
  [maxSize=30] 285s  dsets=24199052 (84906/s)  distinct=16
  [maxSize=30] 300s  dsets=25494656 (84980/s)  distinct=16
  [maxSize=30] 315s  dsets=27091358 (86002/s)  distinct=20
  [maxSize=30] 330s  dsets=28585625 (86620/s)  distinct=21
  [maxSize=30] 345s  dsets=30213348 (87572/s)  distinct=22
  [maxSize=30] 360s  dsets=31811966 (88364/s)  distinct=22
  [maxSize=30] 375s  dsets=33273995 (88728/s)  distinct=22
  [maxSize=30] 390s  dsets=34447138 (88323/s)  distinct=22
  [maxSize=30] 405s  dsets=36040497 (88986/s)  distinct=22
  [maxSize=30] 420s  dsets=37749917 (89878/s)  distinct=22
  [maxSize=30] 435s  dsets=39397479 (90566/s)  distinct=22
  [maxSize=30] 450s  dsets=40673941 (90384/s)  distinct=22
  [maxSize=30] 465s  dsets=41994105 (90307/s)  distinct=22
  [maxSize=30] 480s  dsets=43534287 (90694/s)  distinct=22
  [maxSize=30] 495s  dsets=44908255 (90721/s)  distinct=22
  [maxSize=30] 510s  dsets=46213182 (90612/s)  distinct=22
  [maxSize=30] 525s  dsets=47374775 (90235/s)  distinct=22
  [maxSize=30] 540s  dsets=48417182 (89659/s)  distinct=22
  [maxSize=30] 555s  dsets=49919138 (89942/s)  distinct=22
  [maxSize=30] 570s  dsets=51156677 (89746/s)  distinct=22
  [maxSize=30] 585s  dsets=52486788 (89718/s)  distinct=22
  [maxSize=30] 600s  dsets=53659754 (89430/s)  distinct=22
  [maxSize=30] 615s  dsets=54633094 (88831/s)  distinct=22
  [maxSize=30] 630s  dsets=55609423 (88266/s)  distinct=22
  [maxSize=30] 645s  dsets=56621246 (87782/s)  distinct=22
  [maxSize=30] 660s  dsets=57726983 (87462/s)  distinct=22
  [maxSize=30] 675s  dsets=58884463 (87233/s)  distinct=22
  [maxSize=30] 690s  dsets=60236435 (87296/s)  distinct=22
  [maxSize=30] 705s  dsets=61105096 (86671/s)  distinct=22
  [maxSize=30] 720s  dsets=62008445 (86120/s)  distinct=22
  [maxSize=30] 735s  dsets=62995713 (85706/s)  distinct=22
  [maxSize=30] 750s  dsets=64107585 (85474/s)  distinct=22
  [maxSize=30] 765s  dsets=64953271 (84904/s)  distinct=22
  [maxSize=30] 780s  dsets=65898259 (84482/s)  distinct=22
  [maxSize=30] 795s  dsets=66642764 (83825/s)  distinct=22
  [maxSize=30] 810s  dsets=67448837 (83268/s)  distinct=22
  [maxSize=30] 825s  dsets=69036743 (83678/s)  distinct=22
  [maxSize=30] 840s  dsets=70311692 (83702/s)  distinct=22
  [maxSize=30] 855s  dsets=71539724 (83670/s)  distinct=22
  [maxSize=30] 870s  dsets=72692750 (83552/s)  distinct=22
  [maxSize=30] 885s  dsets=73623965 (83188/s)  distinct=22
  [maxSize=30] 900s  dsets=74733671 (83035/s)  distinct=22
  [maxSize=30] 915s  dsets=76051334 (83114/s)  distinct=22
  [maxSize=30] 930s  dsets=77480646 (83310/s)  distinct=22
  [maxSize=30] 945s  dsets=78841927 (83428/s)  distinct=22
  [maxSize=30] 960s  dsets=80205551 (83545/s)  distinct=22
  [maxSize=30] 975s  dsets=81706092 (83798/s)  distinct=22
  [maxSize=30] 990s  dsets=83126019 (83963/s)  distinct=22
  [maxSize=30] 1005s  dsets=84442352 (84019/s)  distinct=22
  [maxSize=30] 1020s  dsets=85446359 (83768/s)  distinct=22
  [maxSize=30] 1035s  dsets=86774502 (83837/s)  distinct=22
  [maxSize=30] 1050s  dsets=88361747 (84151/s)  distinct=22
  [maxSize=30] 1065s  dsets=89957363 (84464/s)  distinct=23
  [maxSize=30] 1080s  dsets=91520035 (84738/s)  distinct=24
  [maxSize=30] 1095s  dsets=92947822 (84881/s)  distinct=24
  [maxSize=30] 1110s  dsets=93959423 (84645/s)  distinct=24
  [maxSize=30] 1125s  dsets=95078414 (84511/s)  distinct=24
  [maxSize=30] 1140s  dsets=96680660 (84805/s)  distinct=24
  [maxSize=30] 1155s  dsets=98251786 (85064/s)  distinct=25
  [maxSize=30] 1170s  dsets=99936522 (85413/s)  distinct=25
  [maxSize=30] 1185s  dsets=101488106 (85641/s)  distinct=25
  [maxSize=30] 1200s  dsets=103142016 (85949/s)  distinct=25
  [maxSize=30] 1215s  dsets=104685671 (86158/s)  distinct=25
  [maxSize=30] 1230s  dsets=106164597 (86310/s)  distinct=25
  [maxSize=30] 1245s  dsets=107834255 (86611/s)  distinct=25
  [maxSize=30] 1260s  dsets=109568270 (86956/s)  distinct=25
  [maxSize=30] 1275s  dsets=110970626 (87033/s)  distinct=25
  [maxSize=30] 1290s  dsets=112513819 (87217/s)  distinct=25
  [maxSize=30] 1305s  dsets=114479944 (87721/s)  distinct=25
  [maxSize=30] 1320s  dsets=116010466 (87884/s)  distinct=25
  [maxSize=30] 1335s  dsets=117402807 (87939/s)  distinct=25
  [maxSize=30] 1350s  dsets=119048064 (88181/s)  distinct=26
  [maxSize=30] 1365s  dsets=120465141 (88250/s)  distinct=26
  [maxSize=30] 1380s  dsets=121894686 (88327/s)  distinct=26
  [maxSize=30] 1395s  dsets=123193974 (88308/s)  distinct=28
  [maxSize=30] 1410s  dsets=124462952 (88269/s)  distinct=28
  [maxSize=30] 1425s  dsets=125826841 (88297/s)  distinct=28
  [maxSize=30] 1440s  dsets=127393987 (88465/s)  distinct=28
  [maxSize=30] 1455s  dsets=129050167 (88692/s)  distinct=28
  [maxSize=30] 1470s  dsets=130368295 (88683/s)  distinct=28
  [maxSize=30] 1485s  dsets=131864319 (88795/s)  distinct=28
  [maxSize=30] 1500s  dsets=133165488 (88774/s)  distinct=28
  [maxSize=30] 1515s  dsets=134406715 (88715/s)  distinct=28
  [maxSize=30] 1530s  dsets=135462090 (88535/s)  distinct=28
  [maxSize=30] 1545s  dsets=136782181 (88529/s)  distinct=28
  [maxSize=30] 1560s  dsets=137930085 (88414/s)  distinct=28
  [maxSize=30] 1575s  dsets=138982417 (88240/s)  distinct=28
  [maxSize=30] 1590s  dsets=139830297 (87941/s)  distinct=28
  [maxSize=30] 1605s  dsets=140807632 (87728/s)  distinct=28
  [maxSize=30] 1620s  dsets=141937882 (87613/s)  distinct=28
  [maxSize=30] 1635s  dsets=143075824 (87505/s)  distinct=29
  [maxSize=30] 1650s  dsets=144447418 (87541/s)  distinct=29
  [maxSize=30] 1665s  dsets=145686592 (87497/s)  distinct=30
  [maxSize=30] 1680s  dsets=147184418 (87607/s)  distinct=30
  [maxSize=30] 1695s  dsets=148278789 (87477/s)  distinct=30
  [maxSize=30] 1710s  dsets=149566036 (87463/s)  distinct=30
  [maxSize=30] 1725s  dsets=150828581 (87434/s)  distinct=30
  [maxSize=30] 1740s  dsets=152065080 (87391/s)  distinct=30
  [maxSize=30] 1755s  dsets=153168403 (87273/s)  distinct=30
  [maxSize=30] 1770s  dsets=154154984 (87091/s)  distinct=30
  [maxSize=30] 1785s  dsets=155275461 (86986/s)  distinct=30
  [maxSize=30] 1800s  dsets=156260321 (86809/s)  distinct=30
  [maxSize=30] 1815s  dsets=157319037 (86674/s)  distinct=30
  [maxSize=30] 1830s  dsets=158349831 (86527/s)  distinct=30
  [maxSize=30] 1845s  dsets=159418356 (86403/s)  distinct=30
  [maxSize=30] 1860s  dsets=160443666 (86257/s)  distinct=33
  [maxSize=30] 1875s  dsets=161250798 (85998/s)  distinct=33
  [maxSize=30] 1890s  dsets=161956512 (85689/s)  distinct=33
  [maxSize=30] 1905s  dsets=162860552 (85488/s)  distinct=36
  [maxSize=30] 1920s  dsets=163864687 (85343/s)  distinct=37
  [maxSize=30] 1935s  dsets=164782865 (85156/s)  distinct=37
  [maxSize=30] 1950s  dsets=165722789 (84983/s)  distinct=37
  [maxSize=30] 1965s  dsets=166709581 (84837/s)  distinct=38
  [maxSize=30] 1980s  dsets=167635132 (84661/s)  distinct=39
  [maxSize=30] 1995s  dsets=168680753 (84549/s)  distinct=39
  [maxSize=30] 2010s  dsets=170251993 (84700/s)  distinct=39
  [maxSize=30] 2025s  dsets=171472670 (84675/s)  distinct=39
  [maxSize=30] 2040s  dsets=172498307 (84555/s)  distinct=39
  [maxSize=30] 2055s  dsets=173800409 (84572/s)  distinct=39
  [maxSize=30] 2070s  dsets=175032877 (84554/s)  distinct=39
  [maxSize=30] 2085s  dsets=176376848 (84590/s)  distinct=39
  [maxSize=30] 2100s  dsets=177522958 (84532/s)  distinct=39
  [maxSize=30] 2115s  dsets=178644722 (84463/s)  distinct=39
  [maxSize=30] 2130s  dsets=179501204 (84270/s)  distinct=39
  [maxSize=30] 2145s  dsets=180719651 (84249/s)  distinct=39
  [maxSize=30] 2160s  dsets=181805046 (84166/s)  distinct=39
  [maxSize=30] 2175s  dsets=182846775 (84065/s)  distinct=39
  [maxSize=30] 2190s  dsets=184115032 (84068/s)  distinct=39
  [maxSize=30] 2205s  dsets=185509905 (84129/s)  distinct=39
  [maxSize=30] 2220s  dsets=187104190 (84278/s)  distinct=39
  [maxSize=30] 2235s  dsets=188640700 (84400/s)  distinct=39
  [maxSize=30] 2250s  dsets=190027930 (84454/s)  distinct=39
  [maxSize=30] 2265s  dsets=191156389 (84393/s)  distinct=39
  [maxSize=30] 2280s  dsets=192243648 (84314/s)  distinct=39
  [maxSize=30] 2295s  dsets=193476161 (84300/s)  distinct=39
  [maxSize=30] 2310s  dsets=194313188 (84115/s)  distinct=39
  [maxSize=30] 2325s  dsets=195114941 (83917/s)  distinct=39
  [maxSize=30] 2340s  dsets=196276774 (83876/s)  distinct=39
  [maxSize=30] 2355s  dsets=197303448 (83778/s)  distinct=39
  [maxSize=30] 2370s  dsets=198499973 (83752/s)  distinct=39
  [maxSize=30] 2385s  dsets=199768945 (83757/s)  distinct=39
  [maxSize=30] 2400s  dsets=200896881 (83704/s)  distinct=39
  [maxSize=30] 2415s  dsets=201760017 (83541/s)  distinct=39
  [maxSize=30] 2430s  dsets=202426486 (83300/s)  distinct=39
  [maxSize=30] 2445s  dsets=203215330 (83112/s)  distinct=39
  [maxSize=30] 2460s  dsets=203965554 (82910/s)  distinct=39
  [maxSize=30] 2475s  dsets=204741428 (82721/s)  distinct=39
  [maxSize=30] 2490s  dsets=205841198 (82664/s)  distinct=39
  [maxSize=30] 2505s  dsets=206949006 (82611/s)  distinct=39
  [maxSize=30] 2520s  dsets=207965242 (82523/s)  distinct=40
  [maxSize=30] 2535s  dsets=209012826 (82448/s)  distinct=40
  [maxSize=30] 2550s  dsets=210127751 (82400/s)  distinct=40
  [maxSize=30] 2565s  dsets=210902184 (82220/s)  distinct=40
  [maxSize=30] 2580s  dsets=211949175 (82148/s)  distinct=40
  [maxSize=30] 2595s  dsets=213038375 (82093/s)  distinct=40
  [maxSize=30] 2610s  dsets=213864494 (81937/s)  distinct=40
  [maxSize=30] 2625s  dsets=214729308 (81799/s)  distinct=40
  [maxSize=30] 2640s  dsets=215710784 (81706/s)  distinct=40
  [maxSize=30] 2655s  dsets=216536295 (81555/s)  distinct=40
  [maxSize=30] 2670s  dsets=217356883 (81404/s)  distinct=40
  [maxSize=30] 2685s  dsets=218096176 (81225/s)  distinct=40
  [maxSize=30] 2700s  dsets=218786333 (81029/s)  distinct=40
  [maxSize=30] 2715s  dsets=219453251 (80827/s)  distinct=40
  [maxSize=30] 2730s  dsets=220139061 (80634/s)  distinct=40
  [maxSize=30] 2745s  dsets=220846250 (80451/s)  distinct=40
  [maxSize=30] 2760s  dsets=221595101 (80285/s)  distinct=40
  [maxSize=30] 2775s  dsets=222663693 (80236/s)  distinct=40
  [maxSize=30] 2790s  dsets=223512030 (80109/s)  distinct=40
  [maxSize=30] 2805s  dsets=224291386 (79958/s)  distinct=40
  [maxSize=30] 2820s  dsets=225037381 (79797/s)  distinct=40
  [maxSize=30] 2835s  dsets=225911925 (79684/s)  distinct=40
  [maxSize=30] 2850s  dsets=226539985 (79485/s)  distinct=40
  [maxSize=30] 2865s  dsets=227165461 (79287/s)  distinct=40
  [maxSize=30] 2880s  dsets=227841586 (79109/s)  distinct=42
  [maxSize=30] 2895s  dsets=228588911 (78957/s)  distinct=42
  [maxSize=30] 2910s  dsets=229399352 (78828/s)  distinct=42
  [maxSize=30] 2925s  dsets=230468681 (78790/s)  distinct=42
  [maxSize=30] 2940s  dsets=231226522 (78645/s)  distinct=42
  [maxSize=30] 2955s  dsets=232168870 (78565/s)  distinct=42
  [maxSize=30] 2970s  dsets=233078973 (78475/s)  distinct=42
  [maxSize=30] 2985s  dsets=234005989 (78391/s)  distinct=42
  [maxSize=30] 3000s  dsets=235036804 (78343/s)  distinct=42
  [maxSize=30] 3015s  dsets=235920270 (78246/s)  distinct=42
  [maxSize=30] 3030s  dsets=236939821 (78195/s)  distinct=42
  [maxSize=30] 3045s  dsets=238122124 (78198/s)  distinct=42
  [maxSize=30] 3060s  dsets=238969188 (78092/s)  distinct=42
  [maxSize=30] 3075s  dsets=239882029 (78007/s)  distinct=42
  [maxSize=30] 3090s  dsets=240750016 (77910/s)  distinct=42
  [maxSize=30] 3105s  dsets=241772341 (77862/s)  distinct=42
  [maxSize=30] 3120s  dsets=242869409 (77840/s)  distinct=42
  [maxSize=30] 3135s  dsets=243777242 (77757/s)  distinct=42
  [maxSize=30] 3150s  dsets=244461827 (77604/s)  distinct=42
  [maxSize=30] 3165s  dsets=245381761 (77527/s)  distinct=42
  [maxSize=30] 3180s  dsets=246606183 (77546/s)  distinct=42
  [maxSize=30] 3195s  dsets=247537946 (77474/s)  distinct=42
  [maxSize=30] 3210s  dsets=248403259 (77381/s)  distinct=42
  [maxSize=30] 3225s  dsets=249211350 (77272/s)  distinct=42
  [maxSize=30] 3240s  dsets=249869551 (77117/s)  distinct=42
  [maxSize=30] 3255s  dsets=250707151 (77019/s)  distinct=42
  [maxSize=30] 3270s  dsets=251672334 (76961/s)  distinct=42
  [maxSize=30] 3285s  dsets=252492485 (76859/s)  distinct=42
  [maxSize=30] 3300s  dsets=253186226 (76720/s)  distinct=42
  [maxSize=30] 3315s  dsets=253969529 (76609/s)  distinct=42
  [maxSize=30] 3330s  dsets=254550498 (76439/s)  distinct=42
  [maxSize=30] 3345s  dsets=255216149 (76295/s)  distinct=42
  [maxSize=30] 3360s  dsets=256164040 (76236/s)  distinct=42
  [maxSize=30] 3375s  dsets=256965151 (76135/s)  distinct=42
  [maxSize=30] 3390s  dsets=257976258 (76096/s)  distinct=42
  [maxSize=30] 3405s  dsets=259144785 (76104/s)  distinct=42
  [maxSize=30] 3420s  dsets=260189080 (76076/s)  distinct=42
  [maxSize=30] 3435s  dsets=261509853 (76128/s)  distinct=42
  [maxSize=30] 3450s  dsets=262513827 (76088/s)  distinct=42
  [maxSize=30] 3465s  dsets=263401161 (76015/s)  distinct=42
  [maxSize=30] 3480s  dsets=264284135 (75941/s)  distinct=42
  [maxSize=30] 3495s  dsets=265137770 (75859/s)  distinct=42
  [maxSize=30] 3510s  dsets=265941825 (75764/s)  distinct=42
  [maxSize=30] 3525s  dsets=266831356 (75694/s)  distinct=42
  [maxSize=30] 3540s  dsets=267775579 (75640/s)  distinct=42
  [maxSize=30] 3555s  dsets=268588562 (75549/s)  distinct=42
  [maxSize=30] 3570s  dsets=269464589 (75477/s)  distinct=42
  [maxSize=30] 3585s  dsets=270453345 (75437/s)  distinct=42
  [maxSize=30] 3600s  dsets=271326292 (75366/s)  distinct=42
  [maxSize=30] 3615s  dsets=272354710 (75337/s)  distinct=42
  [maxSize=30] 3630s  dsets=273235706 (75269/s)  distinct=42
  [maxSize=30] 3645s  dsets=274023968 (75175/s)  distinct=42
  [maxSize=30] 3660s  dsets=274766628 (75070/s)  distinct=42
  [maxSize=30] 3675s  dsets=275686867 (75014/s)  distinct=42
  [maxSize=30] 3690s  dsets=276985561 (75061/s)  distinct=42
  [maxSize=30] 3705s  dsets=278163532 (75075/s)  distinct=42
  [maxSize=30] 3720s  dsets=279203455 (75052/s)  distinct=42
  [maxSize=30] 3735s  dsets=280131517 (74999/s)  distinct=42
  [maxSize=30] 3750s  dsets=281192912 (74982/s)  distinct=42
  [maxSize=30] 3765s  dsets=282196952 (74950/s)  distinct=42
  [maxSize=30] 3780s  dsets=283275980 (74938/s)  distinct=42
  [maxSize=30] 3795s  dsets=284553247 (74978/s)  distinct=42
  [maxSize=30] 3810s  dsets=285823616 (75017/s)  distinct=42
  [maxSize=30] 3825s  dsets=286996348 (75029/s)  distinct=42
  [maxSize=30] 3840s  dsets=288190275 (75047/s)  distinct=42
  [maxSize=30] 3855s  dsets=289416307 (75073/s)  distinct=42
  [maxSize=30] 3870s  dsets=290448476 (75048/s)  distinct=42
  [maxSize=30] 3885s  dsets=291794428 (75105/s)  distinct=42
  [maxSize=30] 3900s  dsets=293024981 (75132/s)  distinct=42
  [maxSize=30] 3915s  dsets=294126032 (75125/s)  distinct=42
  [maxSize=30] 3930s  dsets=295035031 (75070/s)  distinct=42
  [maxSize=30] 3945s  dsets=295711593 (74956/s)  distinct=42
  [maxSize=30] 3960s  dsets=296512084 (74874/s)  distinct=42
  [maxSize=30] 3975s  dsets=297334634 (74798/s)  distinct=42
  [maxSize=30] 3990s  dsets=298251760 (74747/s)  distinct=42
  [maxSize=30] 4005s  dsets=299033094 (74662/s)  distinct=42
  [maxSize=30] 4020s  dsets=299641204 (74535/s)  distinct=42
  [maxSize=30] 4035s  dsets=300088659 (74369/s)  distinct=42
  [maxSize=30] 4050s  dsets=300605001 (74221/s)  distinct=42
  [maxSize=30] 4065s  dsets=301602806 (74192/s)  distinct=42
  [maxSize=30] 4080s  dsets=302428262 (74122/s)  distinct=42
  [maxSize=30] 4095s  dsets=303562294 (74127/s)  distinct=42
  [maxSize=30] 4110s  dsets=304711599 (74136/s)  distinct=42
  [maxSize=30] 4125s  dsets=305724031 (74112/s)  distinct=42
  [maxSize=30] 4140s  dsets=306768376 (74096/s)  distinct=42
  [maxSize=30] 4155s  dsets=307552207 (74017/s)  distinct=42
  [maxSize=30] 4170s  dsets=308449163 (73966/s)  distinct=42
  [maxSize=30] 4185s  dsets=309473065 (73945/s)  distinct=42
  [maxSize=30] 4200s  dsets=310419197 (73907/s)  distinct=42
  [maxSize=30] 4215s  dsets=311635275 (73932/s)  distinct=43
  [maxSize=30] 4230s  dsets=312795616 (73944/s)  distinct=43
  [maxSize=30] 4245s  dsets=313763646 (73911/s)  distinct=43
  [maxSize=30] 4260s  dsets=314708120 (73872/s)  distinct=44
  [maxSize=30] 4275s  dsets=315717930 (73849/s)  distinct=44
  [maxSize=30] 4290s  dsets=316960807 (73881/s)  distinct=44
  [maxSize=30] 4305s  dsets=318217456 (73915/s)  distinct=44
  [maxSize=30] 4320s  dsets=319423339 (73938/s)  distinct=44
  [maxSize=30] 4335s  dsets=320675136 (73971/s)  distinct=44
  [maxSize=30] 4350s  dsets=321772875 (73968/s)  distinct=44
  [maxSize=30] 4365s  dsets=323000629 (73995/s)  distinct=44
  [maxSize=30] 4380s  dsets=324003426 (73971/s)  distinct=44
  [maxSize=30] 4395s  dsets=324787456 (73897/s)  distinct=44
  [maxSize=30] 4410s  dsets=325647930 (73840/s)  distinct=44
  [maxSize=30] 4425s  dsets=326626746 (73811/s)  distinct=44
  [maxSize=30] 4440s  dsets=327575808 (73776/s)  distinct=44
  [maxSize=30] 4455s  dsets=328431088 (73719/s)  distinct=44
  [maxSize=30] 4470s  dsets=329432061 (73696/s)  distinct=44
  [maxSize=30] 4485s  dsets=330220259 (73625/s)  distinct=44
  [maxSize=30] 4500s  dsets=331064676 (73567/s)  distinct=44
  [maxSize=30] 4515s  dsets=331762339 (73477/s)  distinct=44
  [maxSize=30] 4530s  dsets=332477993 (73392/s)  distinct=44
  [maxSize=30] 4545s  dsets=333273494 (73325/s)  distinct=44
  [maxSize=30] 4560s  dsets=334317388 (73313/s)  distinct=44
  [maxSize=30] 4575s  dsets=335320496 (73292/s)  distinct=44
  [maxSize=30] 4590s  dsets=336364945 (73280/s)  distinct=44
  [maxSize=30] 4605s  dsets=337219992 (73227/s)  distinct=44
  [maxSize=30] 4620s  dsets=338058535 (73170/s)  distinct=44
  [maxSize=30] 4635s  dsets=338899496 (73115/s)  distinct=44
  [maxSize=30] 4650s  dsets=339741837 (73060/s)  distinct=44
  [maxSize=30] 4665s  dsets=340475920 (72983/s)  distinct=44
  [maxSize=30] 4680s  dsets=341211111 (72906/s)  distinct=44
  [maxSize=30] 4695s  dsets=341966127 (72834/s)  distinct=44
  [maxSize=30] 4710s  dsets=342732408 (72764/s)  distinct=44
  [maxSize=30] 4725s  dsets=343346948 (72663/s)  distinct=44
  [maxSize=30] 4740s  dsets=344088668 (72590/s)  distinct=44
  [maxSize=30] 4755s  dsets=344782611 (72507/s)  distinct=44
  [maxSize=30] 4770s  dsets=345895950 (72512/s)  distinct=44
  [maxSize=30] 4785s  dsets=347024700 (72521/s)  distinct=44
  [maxSize=30] 4800s  dsets=347940748 (72485/s)  distinct=44
  [maxSize=30] 4815s  dsets=348868101 (72452/s)  distinct=44
  [maxSize=30] 4830s  dsets=350055135 (72473/s)  distinct=44
  [maxSize=30] 4845s  dsets=351127439 (72470/s)  distinct=44
  [maxSize=30] 4860s  dsets=352039352 (72434/s)  distinct=44
  [maxSize=30] 4875s  dsets=352969913 (72402/s)  distinct=44
  [maxSize=30] 4890s  dsets=353873092 (72364/s)  distinct=44
  [maxSize=30] 4905s  dsets=354559758 (72283/s)  distinct=44
  [maxSize=30] 4920s  dsets=355350909 (72223/s)  distinct=44
  [maxSize=30] 4935s  dsets=356003715 (72136/s)  distinct=44
  [maxSize=30] 4950s  dsets=357005047 (72120/s)  distinct=44
  [maxSize=30] 4965s  dsets=357922464 (72087/s)  distinct=45
  [maxSize=30] 4980s  dsets=358813210 (72048/s)  distinct=45
  [maxSize=30] 4995s  dsets=359548342 (71979/s)  distinct=45
  [maxSize=30] 5010s  dsets=360230924 (71900/s)  distinct=45
  [maxSize=30] 5025s  dsets=360912128 (71821/s)  distinct=45
  [maxSize=30] 5040s  dsets=361675535 (71759/s)  distinct=45
  [maxSize=30] 5055s  dsets=362948052 (71797/s)  distinct=45
  [maxSize=30] 5070s  dsets=364056628 (71804/s)  distinct=45
  [maxSize=30] 5085s  dsets=365118144 (71801/s)  distinct=45
  [maxSize=30] 5100s  dsets=366409597 (71843/s)  distinct=45
  [maxSize=30] 5115s  dsets=367739869 (71892/s)  distinct=45
  [maxSize=30] 5130s  dsets=369054792 (71938/s)  distinct=45
  [maxSize=30] 5145s  dsets=370151176 (71941/s)  distinct=45
  [maxSize=30] 5160s  dsets=371038161 (71904/s)  distinct=45
  [maxSize=30] 5175s  dsets=371903932 (71863/s)  distinct=45
  [maxSize=30] 5190s  dsets=373136032 (71893/s)  distinct=45
  [maxSize=30] 5205s  dsets=374190309 (71888/s)  distinct=45
  [maxSize=30] 5220s  dsets=375372483 (71908/s)  distinct=45
  [maxSize=30] 5235s  dsets=376139690 (71848/s)  distinct=45
  [maxSize=30] 5250s  dsets=377065145 (71819/s)  distinct=45
  [maxSize=30] 5265s  dsets=377914295 (71776/s)  distinct=45
  [maxSize=30] 5280s  dsets=379033472 (71784/s)  distinct=45
  [maxSize=30] 5295s  dsets=380177159 (71797/s)  distinct=45
  [maxSize=30] 5310s  dsets=381395844 (71824/s)  distinct=45
  [maxSize=30] 5325s  dsets=382446633 (71819/s)  distinct=45
  [maxSize=30] 5340s  dsets=383181754 (71754/s)  distinct=45
  [maxSize=30] 5355s  dsets=383973362 (71701/s)  distinct=45
  [maxSize=30] 5370s  dsets=384805682 (71656/s)  distinct=45
  [maxSize=30] 5385s  dsets=385683689 (71619/s)  distinct=45
--- maxSize=30 exit=124  finished 2026-06-25T02:58:58+02:00 ---
!!! step maxSize=30 failed (rc=124: 124=timeout, 137=killed/OOM, else error) — STOPPING ladder (larger sizes would be worse)

=== n=4 oracle sweep DONE 2026-06-25T02:58:58+02:00 ===
